"","Fecha","Total Mercadona","Total Dia","Total Carrefour","Total Todos","Frescos Mercadona","Frescos Dia","Frescos Carrefour","Frescos Todos","Drogueria Mercadona","Drogueria Dia","Drogueria Carrefour","Drogueria Todos","Bebidas Mercadona","Bebidas Dia","Bebidas Carrefour","Bebidas Todos","Congelados Mercadona","Congelados Dia","Congelados Carrefour","Congelados Todos","Procesados Mercadona","Procesados Dia","Procesados Carrefour","Procesados Todos","KWh"
"13","2021-03-18 00:00:00",3.02804894179894,3.65588822062491,4.53554743436754,3.76320404721754,2.77720685840708,2.53203713254255,3.65533753375338,3.02445468252639,3.77976909413854,4.98584553928096,5.77153345388788,4.91806632589453,2.90374613003096,3.32604797979798,5.02974811083123,4.91806632589453,2.74358974358974,2.3404780876494,2.70383529411765,2.55341839762611,1.81268263473054,1.94066869300912,2.37572289156626,2.00672683513839,"32.77"
"14","2021-03-19 00:00:00",3.02768798545695,3.6810495711586,4.56257867263236,3.78072676343265,2.78035852178709,2.53013824884793,3.71379155435759,3.04556909212283,3.7767406749556,5.03740874712266,5.77723788864787,4.93905199156223,2.90374613003096,3.3367680608365,5.06539240506329,4.93905199156223,2.74358974358974,2.33553805774278,2.71882352941176,2.55382526564345,1.80997599039616,1.94440119760479,2.38592369477912,2.00920720720721,"29.66"
"15","2021-03-20 00:00:00",3.02714191200794,3.67433226651149,4.60913862120089,3.7959877955759,2.77607300884956,2.53056323604711,3.70607480847228,3.04098829431438,3.77647293700089,5.02927488464074,5.87452918009309,4.9719774780349,2.90695652173913,3.32920050761421,5.09291614518148,4.9719774780349,2.74358974358974,2.33280104712042,2.74595402298851,2.5602286049238,1.80997599039616,1.94232835820896,2.39192384769539,2.01077384523095,"22.19"
"16","2021-03-21 00:00:00",3.02743301356269,3.67406031468531,4.61740696812454,3.79888170948868,2.77901711761458,2.52963039014374,3.74209459459459,3.05535541060378,3.77506435863293,5.02577785102175,5.87126967095851,4.96962761350984,2.90836702954899,3.33213740458015,5.07845671267252,4.96962761350984,2.74318181818182,2.33102228047182,2.73101616628176,2.55531727379553,1.80997599039616,1.93750750750751,2.38643286573146,2.00824624624625,"30.28"
"17","2021-03-22 00:00:00",3.0303606882859,3.60713243873979,4.62106793236428,3.77768251705529,2.78078961899503,2.48587057010786,3.71300677200903,3.03035493052068,3.77795464650956,4.93925595238095,5.90006800286328,4.94827321185075,2.90695652173913,3.26212658227848,5.08484316185696,4.94827321185075,2.76942687747036,2.28752956636005,2.72604118993135,2.54308685446009,1.80990407673861,1.90511976047904,2.40929859719439,2.00840431913617,"55.79"
"18","2021-03-23 00:00:00",3.03134003626174,3.6114731621937,4.60463588979896,3.77184692942255,2.78573244886678,2.48780512820513,3.71535135135135,3.03373306573006,3.7803367301728,4.94848775645268,5.8698526240115,4.93939709713435,2.90374613003096,3.26582697201018,5.05460659898477,4.93939709713435,2.74874274661509,2.28695137976347,2.71735362997658,2.53476832844575,1.81695704057279,1.92106824925816,2.40718875502008,2.01362223550508,"64.47"
"19","2021-03-24 00:00:00",3.02975,3.60930537352556,4.58848823354185,3.76446213315701,2.77946990612921,2.4716067761807,3.71080090497738,3.02381973529905,3.78048694112439,4.94705979517674,5.84844604316547,4.93101289362757,2.92129829984544,3.27634300126103,4.9948679245283,4.93101289362757,2.7324144486692,2.29364829396325,2.71290697674419,2.53292200232829,1.8157825567503,1.92807121661721,2.42503006012024,2.02011954572624,"64.82"
"20","2021-03-25 00:00:00",3.03071170282709,3.63708613138686,4.5796282527881,3.77185462129305,2.78823237885463,2.47395683453237,3.68720235400634,3.01838553006197,3.77976527900797,5.00939735099338,5.8408853046595,4.95279623202776,2.90493788819876,3.27498730964467,4.96652830188679,4.95279623202776,2.72873106060606,2.29244415243101,2.74823255813953,2.54046538685282,1.82477326968974,1.92865671641791,2.44864271457086,2.03227598566308,"66.35"
"21","2021-03-26 00:00:00",3.0302089846964,3.60429932571094,4.58061664190193,3.7613052116766,2.78028681742967,2.46910123966942,3.69423614240649,3.0191605227882,3.78412234042553,4.94487008660893,5.83703292770222,4.92922876304024,2.90423255813953,3.26618987341772,4.98957232704403,4.92922876304024,2.73526615969582,2.29275590551181,2.74238770685579,2.53995324371712,1.82193548387097,1.91710843373494,2.39404809619238,2.01203237410072,"60.31"
"22","2021-03-27 00:00:00",3.02785185185185,3.60986629850312,4.61849873905949,3.77554906838605,2.78069498069498,2.47895629820051,3.70708220415538,3.02586235766912,3.78214887018166,4.9401837873318,5.88407367668097,4.94332345679012,2.90534161490683,3.25922882427307,5.10542713567839,4.94332345679012,2.70880228136882,2.28643137254902,2.77882488479263,2.53910724637681,1.82110179640719,1.91594594594595,2.40323353293413,2.01476932294787,"41.11"
"23","2021-03-28 00:00:00",3.02778711484594,3.61400900246842,4.62297004744959,3.77881370558376,2.78557087699945,2.4802978941962,3.71954463480613,3.03267480762797,3.78029738126942,4.94943569553806,5.87989650249822,4.94611378501789,2.90525581395349,3.25868852459016,5.10832914572864,4.94611378501789,2.70206106870229,2.28993464052288,2.74874125874126,2.53020372526193,1.82088729016787,1.91233532934132,2.41773547094188,2.01787042591482,"38.6"
"24","2021-03-29 00:00:00",3.028625,3.60608163265306,4.61297645490893,3.77307621997664,2.78195819581958,2.47858255451713,3.71125168236878,3.03092750711535,3.7838369517058,4.92784893267652,5.8713,4.93520859047149,2.90734472049689,3.23981108312343,5.095,4.93520859047149,2.70460076045627,2.29538663171691,2.72574117647059,2.52767794632439,1.822,1.91228915662651,2.43608349900596,2.02491017964072,"45.69"
"25","2021-03-30 00:00:00",3.02660154326055,3.61520839405421,4.74176889292746,3.81225659644099,2.77884320175439,2.47916493775934,3.79551583710407,3.05879402884938,3.78303271441202,4.94644546649146,5.97422031473534,4.97631695877561,2.91088372093023,3.26362831858407,5.70817220543807,4.97631695877561,2.69192380952381,2.29001308900524,2.79972350230415,2.54086477074869,1.81846706586826,1.90940298507463,2.44311377245509,2.02397965290245,"53.53"
"26","2021-03-31 00:00:00",3.03136057771213,3.63646972584665,4.63308309796343,3.79009164502826,2.78830684931507,2.49107291666667,3.83021611886538,3.08052799195441,3.78768109540636,4.99721983471074,5.85677534933716,4.95521782178218,2.91088372093023,3.24555269922879,4.997959697733,4.95521782178218,2.69192380952381,2.28142670157068,2.76009411764706,2.52585180863477,1.81694244604317,1.90676646706587,2.36322580645161,1.99780649038462,"55.16"
"27","2021-04-01 00:00:00",3.03418348924996,3.60871960152359,4.64325290437891,3.78420007130851,2.78927003293085,2.49180541103018,3.84056312443233,3.08244534140599,3.78770318021201,4.93458512396694,5.87615218951902,4.93788730650155,2.9113488372093,3.25394838709677,4.95360655737705,4.93788730650155,2.72130434782609,2.28403645833333,2.76886836027714,2.53909248554913,1.81570228091236,1.90714285714286,2.43958,2.02101258238466,"52.12"
